date,demand,day,month,year,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2024-06-23,109.16938091140784,23,6,2024,6,1,104.05356560825324,118.25892046414968,114.845739168874,124.14680686905594,15.316336246860846,134.83617010438758,19.13731808176751
2024-06-24,128.87864555580106,24,6,2024,0,0,109.16938091140784,128.6478359028658,98.28985444369997,124.17977967661811,15.327885050419974,135.85579647479094,17.897737412232278
2024-06-25,134.28074543483092,25,6,2024,1,0,128.87864555580106,141.07631983146112,108.84638957008843,123.20898333424238,14.257183464188042,136.703608336949,17.161454710529956
2024-06-26,154.51673271675418,26,6,2024,2,0,134.28074543483092,145.0352253149808,120.48259233493197,124.56348439163857,16.884664159053287,137.83807968300977,17.17709540362044
2024-06-27,135.4635896434418,27,6,2024,3,0,154.51673271675418,118.28472264950864,146.10690590168096,127.01760824791472,17.06742355461843,137.4833024744018,17.11020495909836
2024-06-28,122.72445633134,28,6,2024,4,0,135.4635896434418,122.76059786491408,153.6483255290384,127.01244517168986,17.06893137707994,136.4525068344785,17.034097324451178
2024-06-29,117.13565007021226,29,6,2024,5,1,122.72445633134,104.05356560825324,142.65797261800083,128.88131438054114,14.686063325266495,135.60176274955222,17.34793425327934
2024-06-30,112.65393293433388,30,6,2024,6,1,117.13565007021226,109.16938091140784,133.17157863767437,129.37910752667344,13.94701722805063,134.91784122610753,17.844383354463584
2024-07-01,138.6253723068337,1,7,2024,0,0,112.65393293433388,128.87864555580106,110.35677219812952,130.77149706253525,14.368875200821792,135.8601278963977,17.238790512395944
2024-07-02,164.50138845226326,2,7,2024,1,0,138.6253723068337,134.28074543483092,129.63802405511834,135.0887317793113,19.294682285744727,137.02224004296917,17.964709794827673
2024-07-03,169.4098944614945,3,7,2024,2,0,164.50138845226326,154.51673271675418,150.4046466511571,137.2163263142742,22.370057982871387,137.65574830331377,18.769954451277698
2024-07-04,163.7966052508015,4,7,2024,3,0,169.4098944614945,135.4635896434418,156.27238738181347,141.26389997246844,24.465200250624473,137.90655556561336,19.075080815911754
2024-07-05,146.0771021031844,5,7,2024,4,0,163.7966052508015,122.72445633134,163.9098640359514,144.59999222558906,23.06810750581189,137.31213016785446,18.506185423171555
2024-07-06,132.56207412630235,6,7,2024,5,1,146.0771021031844,117.13565007021226,158.3481862743891,146.80376709074477,20.61330686693127,136.45259309625155,18.089596290975955
2024-07-07,136.203669459216,7,7,2024,6,1,132.56207412630235,112.65393293433388,141.6032081612782,150.16801516572795,15.364321554926313,136.2726084728495,18.063425247638218
2024-07-08,151.21575959195798,8,7,2024,0,0,136.203669459216,138.6253723068337,137.56485043860414,151.96664192074573,14.500540322385099,136.7276387779613,18.267881100678004
2024-07-09,170.75721967615064,9,7,2024,1,0,151.21575959195798,164.50138845226326,134.11164314452645,152.86033209558676,15.556184111787474,137.9491579956821,19.28386370671994
2024-07-10,170.00241882864336,10,7,2024,2,0,170.75721967615064,169.4098944614945,147.05456777281643,152.9449784337509,15.662493164465586,138.71408636420966,20.09555120166901
2024-07-11,153.64577611563314,11,7,2024,3,0,170.00241882864336,163.7966052508015,158.767495820246,151.49485998586968,14.943758791915924,138.5433623740559,19.94046820297774
2024-07-12,142.69286867898683,12,7,2024,4,0,153.64577611563314,146.0771021031844,172.9983428391398,151.0113980681272,15.200780481582067,137.53317990205082,18.873905135989865
2024-07-13,128.31333818542373,13,7,2024,5,1,142.69286867898683,132.56207412630235,144.238233337093,150.4044357908588,16.117422817051583,137.00235006366182,18.902744635215754
2024-07-14,125.9349950761017,14,7,2024,6,1,128.31333818542373,136.203669459216,132.50406016716224,148.93748230755676,17.984511884830123,136.78338122729312,18.994474878573346
2024-07-15,130.51743638716317,15,7,2024,0,0,125.9349950761017,151.21575959195798,116.8226332715458,145.9805789925861,19.207466474610715,137.23987466448037,18.659832592950035
2024-07-16,148.38746301176246,16,7,2024,1,0,130.51743638716317,170.75721967615064,118.25892046414968,142.78489946910207,15.989502827591581,138.24415941606748,18.41216397708037
2024-07-17,145.46223119629704,17,7,2024,2,0,148.38746301176246,170.00241882864336,128.6478359028658,139.27915837876688,10.911220562525951,138.80463925918184,18.365834747185037
2024-07-18,136.0856219111816,18,7,2024,3,0,145.46223119629704,153.64577611563314,141.07631983146112,136.77056492098808,8.888907760070149,138.6382826618392,18.367151131617106
2024-07-19,118.6909477407024,19,7,2024,4,0,136.0856219111816,142.69286867898683,145.0352253149808,133.34171907266173,10.673769059590159,137.76014007602993,18.67790160551742
2024-07-20,115.7366204198812,20,7,2024,5,1,118.6909477407024,128.31333818542373,118.28472264950864,131.54504510615567,12.55411418923647,137.67520333504234,18.775059896855417
2024-07-21,108.72647798721891,21,7,2024,6,1,115.7366204198812,125.9349950761017,122.76059786491408,129.08668552202954,15.234523948179813,137.20739933911918,19.326238529576774
2024-07-22,122.4254401623091,22,7,2024,0,0,108.72647798721891,130.51743638716317,104.05356560825324,127.9306860613361,15.4138201948686,137.8197951575877,18.513443523891677
2024-07-23,133.89745246183404,23,7,2024,1,0,122.4254401623091,148.38746301176246,109.16938091140784,125.86068455420347,12.991300630295688,138.64406420926858,17.72766792714236
2024-07-24,145.51654332262308,24,7,2024,2,0,133.89745246183404,145.46223119629704,128.87864555580106,125.8684434293929,13.004967539118823,139.19866080149598,17.671793559032306
2024-07-25,131.32220388014443,25,7,2024,3,0,145.51654332262308,136.0856219111816,134.28074543483092,125.18795513924475,12.495908669743727,139.10004274967307,17.708401723743023
2024-07-26,115.1739458465094,26,7,2024,4,0,131.32220388014443,118.6909477407024,154.51673271675418,124.68552629721717,12.86590218811352,137.78861652066493,17.982008132200342
2024-07-27,111.71140068588606,27,7,2024,5,1,115.1739458465094,115.7366204198812,135.4635896434418,124.11049490664644,13.410934754649604,136.9968768887464,18.60018146361276
2024-07-28,116.23160914495892,28,7,2024,6,1,111.71140068588606,108.72647798721891,122.72445633134,125.18265650060928,12.223482706416103,136.78044864920037,18.80858652438946
2024-07-29,136.59475969769304,29,7,2024,0,0,116.23160914495892,122.4254401623091,117.13565007021226,127.20684500566414,12.848045639714053,137.42908563678304,18.439668030565
2024-07-30,153.82279446395418,30,7,2024,1,0,136.59475969769304,133.89745246183404,112.65393293433388,130.05332243453844,16.31645979638922,138.80138102110374,18.06030989755057
2024-07-31,168.04852381522988,31,7,2024,2,0,153.82279446395418,145.51654332262308,138.6253723068337,133.27217679062514,21.328221233414478,139.78215273805026,18.83281801939787
2024-08-01,148.98606376739275,1,8,2024,3,0,168.04852381522988,131.32220388014443,164.50138845226326,135.7955853459463,22.090378147873867,139.26497524855458,18.3370956122329
2024-08-02,139.93995788209918,2,8,2024,4,0,148.98606376739275,115.1739458465094,169.4098944614945,139.3335870653163,20.133762917076275,138.28264402924142,17.43363119013992
2024-08-03,125.10500636204092,3,8,2024,5,1,139.93995788209918,111.71140068588606,163.7966052508015,141.246959304767,17.540670979036854,136.9929240662827,16.904192489079705
2024-08-04,139.95690671440087,4,8,2024,6,1,125.10500636204092,116.23160914495892,146.0771021031844,144.63628752897299,13.793322670512643,136.78891755332327,16.827537294299557
2024-08-05,151.84707458778416,5,8,2024,0,0,139.95690671440087,136.59475969769304,132.56207412630235,146.81518965612887,13.51314471508804,137.43175090203934,17.02766428272605
2024-08-06,151.10190585382665,6,8,2024,1,0,151.84707458778416,153.82279446395418,136.203669459216,146.42649128325348,13.315669254596797,137.92835878185969,17.206920768448416
2024-08-07,173.04194020873004,7,8,2024,2,0,151.10190585382665,168.04852381522988,151.21575959195798,147.13983648232494,14.726111091450369,138.6558981357521,18.21972663654989
2024-08-08,165.52756562424463,8,8,2024,3,0,173.04194020873004,148.98606376739275,170.75721967615064,149.50290817616093,16.313396132542124,138.48157633402192,17.92462643179514
2024-08-09,148.91161808978393,9,8,2024,4,0,165.52756562424463,139.93995788209918,170.00241882864336,150.7845739201159,15.780590907548445,137.77854964272657,17.037352081437344
2024-08-10,140.7903844669366,10,8,2024,5,1,148.91161808978393,125.10500636204092,153.64577611563314,153.02534222081528,12.243764611444602,137.35003658777,16.784293953879295
2024-08-11,136.80196174275935,11,8,2024,6,1,140.7903844669366,139.95690671440087,142.69286867898683,152.57463579629504,12.848156448465705,137.15367302322912,16.754063793365916
2024-08-12,149.29424665931842,12,8,2024,0,0,136.80196174275935,151.84707458778416,128.31333818542373,152.20994609222848,12.908339437882809,137.8530366390256,16.810125928602602
2024-08-13,172.7354876231733,13,8,2024,1,0,149.29424665931842,151.10190585382665,125.9349950761017,155.30045777356375,15.01645001913427,139.41305305726135,17.80794651518187
2024-08-14,152.95569713752548,14,8,2024,2,0,172.7354876231733,173.04194020873004,130.51743638716317,152.4309944776774,12.819669738731351,140.16099508227342,17.892451218995397
2024-08-15,157.3816744462697,15,8,2024,3,0,152.95569713752548,165.52756562424463,148.38746301176246,151.26729573796666,11.758495413370687,140.46080213009034,18.109089928660232
2024-08-16,120.06308295705551,16,8,2024,4,0,157.3816744462697,148.91161808978393,145.46223119629704,147.1460764332912,16.727401793221254,139.61416385544894,18.457578358551388
2024-08-17,112.83282652913742,17,8,2024,5,1,120.06308295705551,140.7903844669366,136.0856219111816,143.15213958503418,21.229615329729945,138.83907067604744,19.088315711748788
2024-08-18,112.76760596768489,18,8,2024,6,1,112.83282652913742,136.80196174275935,118.6909477407024,139.71866018859495,24.16799902572519,138.6416259502802,19.332976104145256
2024-08-19,126.9540544487748,19,8,2024,0,0,112.76760596768489,149.29424665931842,115.7366204198812,136.5272041585173,24.167811319108,139.01554041791,18.979953739489968
2024-08-20,143.26767753272227,20,8,2024,1,0,126.9540544487748,172.7354876231733,108.72647798721891,132.31751700273858,18.77428450452376,140.16691373609345,18.106775476200273
2024-08-21,134.98604082309998,21,8,2024,2,0,143.26767753272227,152.95569713752548,122.4254401623091,129.75042324353493,16.582617904826968,140.58560042478646,17.82542433551403
2024-08-22,129.05263477450208,22,8,2024,3,0,134.98604082309998,157.3816744462697,133.89745246183404,125.70341757613957,11.344987006605525,140.4241065018754,17.90985318717154
2024-08-23,123.49099558538116,23,8,2024,4,0,129.05263477450208,120.06308295705551,145.51654332262308,126.19311938018609,11.132947816668914,139.68992157730065,18.14382093149253
2024-08-24,110.70468913770468,24,8,2024,5,1,123.49099558538116,112.83282652913742,131.32220388014443,125.88909975283855,11.578732035545322,139.00267108588602,18.848492581094405
2024-08-25,113.38875959427308,25,8,2024,6,1,110.70468913770468,112.76760596768489,115.1739458465094,125.9778359852083,11.463216530852447,138.94316487747813,18.928962110196927
2024-08-26,127.51960206859006,26,8,2024,0,0,113.38875959427308,126.9540544487748,111.71140068588606,126.05862850232477,11.473232235299966,139.47010492356827,18.356114665151757
2024-08-27,143.70869060240608,27,8,2024,1,0,127.51960206859006,143.26767753272227,116.23160914495892,126.12163036942245,11.584155029680657,140.3860076388165,17.834713353260618
2024-08-28,153.20885041814202,28,8,2024,2,0,143.70869060240608,134.98604082309998,136.59475969769304,128.7248888829999,15.345232264816296,140.93981066283146,17.970362395081466
2024-08-29,148.5659788822961,29,8,2024,3,0,153.20885041814202,129.05263477450208,153.82279446395418,131.5125094698276,17.088117483624877,140.7645834767762,17.865734730923236
2024-08-30,135.6129120274394,30,8,2024,4,0,148.5659788822961,123.49099558538116,168.04852381522988,133.24421181869306,16.750619987359872,139.6833964171832,17.1236952197527
2024-08-31,125.64654511051522,31,8,2024,5,1,135.6129120274394,110.70468913770468,148.98606376739275,135.3787626719517,14.149793432363708,138.90541246195392,17.21641458641613
2024-09-01,122.45681631039804,1,9,2024,6,1,125.64654511051522,113.38875959427308,139.93995788209918,136.67419934568383,12.062125947612396,138.32264107623055,17.474158616831687
2024-09-02,144.54287785997,2,9,2024,0,0,122.45681631039804,127.51960206859006,125.10500636204092,139.10609588730955,11.616653986035228,138.97057012616153,17.326908988936033
2024-09-03,167.74321853886588,3,9,2024,1,0,144.54287785997,143.70869060240608,139.95690671440087,142.5395998782324,15.948135560030632,139.8967805203104,18.106569530006855
2024-09-04,176.72210966010329,4,9,2024,2,0,167.74321853886588,153.20885041814202,151.84707458778416,145.89863691279828,20.419301842268137,140.72594835605432,19.208706451955234
2024-09-05,164.90583713256362,5,9,2024,3,0,176.72210966010329,148.5659788822961,151.10190585382665,148.2329023771222,21.670658760023844,141.18607939867888,19.626611607994956
2024-09-06,150.75474055268575,6,9,2024,4,0,164.90583713256362,135.6129120274394,173.04194020873004,150.39602073787168,20.944556375582636,140.44317274347742,18.782896394934042
2024-09-07,142.5738888136321,7,9,2024,5,1,150.75474055268575,125.64654511051522,165.52756562424463,152.81421269545982,18.438014572365834,139.67805018312367,18.183802494211267
2024-09-08,142.73701092026556,8,9,2024,6,1,142.5738888136321,122.45681631039804,148.91161808978393,155.7113833540123,13.910341379644068,139.4722299441397,18.110481939823234
2024-09-09,154.42902453413174,9,9,2024,0,0,142.73701092026556,144.54287785997,140.7903844669366,157.12369002174972,13.063513068184443,139.9268512797129,18.31474333839358
2024-09-10,166.47507561710574,10,9,2024,1,0,154.42902453413174,167.74321853886588,136.80196174275935,156.94252674721253,12.8994607626227,140.91595507552444,18.93105310136053
2024-09-11,180.48202747517172,11,9,2024,2,0,166.47507561710574,176.72210966010329,149.29424665931842,157.47965786365089,13.899839047381109,141.95554776938621,20.219497333758852
2024-09-12,158.7922836418609,12,9,2024,3,0,180.48202747517172,164.90583713256362,172.7354876231733,156.6062930792648,13.542947973219333,141.49077430334248,19.63951387018733
2024-09-13,139.907296673892,13,9,2024,4,0,158.7922836418609,150.75474055268575,152.95569713752548,155.05665823943713,14.878815341785094,141.05582762122137,19.520980962121413
2024-09-14,126.40315528851814,14,9,2024,5,1,139.907296673892,142.5738888136321,157.3816744462697,152.7465534501351,18.056035397742825,140.02321031596296,19.446807034205186
2024-09-15,128.83396825967088,15,9,2024,6,1,126.40315528851814,142.73701092026556,120.06308295705551,150.76040449862157,20.000540663267095,140.3155731593835,19.20075338283663
2024-09-16,136.178817398996,16,9,2024,0,0,128.83396825967088,154.42902453413174,112.83282652913742,148.15323205074506,20.622448258739215,141.09377285504542,18.509124056171636
2024-09-17,147.44370169870916,17,9,2024,1,0,136.178817398996,166.47507561710574,112.76760596768489,145.43446434811696,18.9946651721413,142.24964271274624,17.74621022041388
2024-09-18,151.78388151079093,18,9,2024,2,0,147.44370169870916,180.48202747517172,126.9540544487748,141.33472921034829,11.966010542172672,143.07730361481345,17.586542023984105
2024-09-19,135.82120789936985,19,9,2024,3,0,151.78388151079093,158.7922836418609,143.26767753272227,138.053146961421,9.213791165913426,142.82908796036835,17.636241783317242
2024-09-20,134.1722333518941,20,9,2024,4,0,135.82120789936985,139.907296673892,134.98604082309998,137.23385220113556,9.276211491885409,142.80196104466148,17.64934244176829
2024-09-21,108.19468445045052,21,9,2024,5,1,134.1722333518941,126.40315528851814,129.05263477450208,134.63264208141163,14.112015018438989,142.1066960338598,18.5951395090824
2024-09-22,111.03457677081552,22,9,2024,6,1,108.19468445045052,128.83396825967088,123.49099558538116,132.089871868718,16.69769501615002,141.69148207337426,19.15576567639964
2024-09-23,131.83971332785646,23,9,2024,0,0,111.03457677081552,136.178817398996,110.70468913770468,131.46999985855524,16.60086106048554,142.39598287971268,18.348488399844793
2024-09-24,151.1177501232768,24,9,2024,1,0,131.83971332785646,147.44370169870916,113.38875959427308,131.99486391920775,17.235999592465607,143.65361589734613,17.568138055254753
2024-09-25,156.17996544638865,25,9,2024,2,0,151.1177501232768,151.78388151079093,127.51960206859006,132.62287591000742,18.133905706000892,144.60896134327274,17.43932066287316
2024-09-26,134.6339694158219,26,9,2024,3,0,156.17996544638865,135.82120789936985,143.70869060240608,132.4532704123577,18.10453453477843,144.30647063705328,17.533920040898764
2024-09-27,134.00150664783678,27,9,2024,4,0,134.6339694158219,134.1722333518941,153.20885041814202,132.42888088320666,18.10194769555353,143.66622584470977,17.54831234959248
2024-09-28,111.99269508949908,28,9,2024,5,1,134.00150664783678,108.19468445045052,148.5659788822961,132.97145383164215,17.293369526392873,142.44711638494988,18.443738174534456
2024-09-29,124.67227303903616,29,9,2024,6,1,111.99269508949908,111.03457677081552,135.6129120274394,134.91969615567368,15.03021438654345,142.08242841866974,18.690050501824434
2024-09-30,152.7464576229017,30,9,2024,0,0,124.67227303903616,131.83971332785646,125.64654511051522,137.9063739121087,16.336612710295118,142.98575883574932,18.522423250024577
2024-10-01,160.38709374330315,1,10,2024,1,0,152.7464576229017,151.1177501232768,122.45681631039804,139.23056585782678,17.88797268953344,144.25010141684615,18.36670229164058
2024-10-02,179.3380231235987,2,10,2024,2,0,160.38709374330315,156.17996544638865,144.54287785997,142.53885981171393,22.965879478640563,145.40993959230042,19.45237919397469
2024-10-03,156.59602089349818,3,10,2024,3,0,179.3380231235987,134.6339694158219,167.74321853886588,145.67629573709627,23.20489056776491,145.03836633745485,19.114597868662486
2024-10-04,140.57921238789106,4,10,2024,4,0,156.59602089349818,134.00150664783678,176.72210966010329,146.61596798567544,22.782670125991498,143.83360309504778,18.164144794776345
2024-10-05,133.8107791907898,5,10,2024,5,1,140.57921238789106,111.99269508949908,164.90583713256362,149.73283714300266,18.309824635245935,142.79710116365533,17.8038511832586
2024-10-06,151.15704486415632,6,10,2024,6,1,133.8107791907898,124.67227303903616,150.75474055268575,153.5163759751627,14.636076436916039,142.810511307371,17.81020206548038
2024-10-07,161.2086751906773,7,10,2024,0,0,151.15704486415632,152.7464576229017,142.5738888136321,154.72526419913063,14.908818523438924,143.4316708532725,18.123862056466077
2024-10-08,171.3557833703256,8,10,2024,1,0,161.2086751906773,160.38709374330315,142.73701092026556,156.29221986013386,16.129515504194906,144.3856299349412,18.825632992032226
2024-10-09,177.9841816631785,9,10,2024,2,0,171.3557833703256,179.3380231235987,154.42902453413174,156.09881393721668,15.812115293078636,145.17080183924273,19.728525928952266
2024-10-10,167.41678319434115,10,10,2024,3,0,177.9841816631785,156.59602089349818,166.47507561710574,157.64463712305138,16.38729268032835,145.20219209181724,19.76430897573518
2024-10-11,139.79094063392938,11,10,2024,4,0,167.41678319434115,140.57921238789106,180.48202747517172,157.53202687248543,16.526227426926553,143.8458225304425,18.622966980377473
2024-10-12,130.8786775397794,12,10,2024,5,1,139.79094063392938,133.8107791907898,158.7922836418609,157.11315520805536,17.2490213373352,142.91536899370644,18.547618037744297
2024-10-13,128.799775315856,13,10,2024,6,1,130.8786775397794,151.15704486415632,139.907296673892,153.9192595582982,20.330346230514635,142.54511828177192,18.719802192307014
2024-10-14,147.1496233700732,14,10,2024,0,0,128.799775315856,161.2086751906773,126.40315528851814,151.9108235839262,20.184125592211057,143.23666721782374,18.484653587604022
2024-10-15,166.24984431693744,15,10,2024,1,0,147.1496233700732,171.3557833703256,128.83396825967088,151.18140371915644,19.44295175055341,144.48386308639928,18.73986511031953
2024-10-16,163.53586866645034,16,10,2024,2,0,166.24984431693744,177.9841816631785,136.178817398996,149.11735900533813,16.696267902333528,145.39576479531445,18.9857950322457
2024-10-17,144.7808874648177,17,10,2024,3,0,163.53586866645034,167.41678319434115,147.44370169870916,145.8836596154062,14.624924779068726,145.30700432085138,18.982114679171556
2024-10-18,127.86524320498005,18,10,2024,4,0,144.7808874648177,139.79094063392938,151.78388151079093,144.17998855412773,16.075629528977057,144.50971637732437,19.201737263219947
2024-10-19,110.2980494133174,19,10,2024,5,1,127.86524320498005,130.8786775397794,135.82120789936985,141.23989882177602,20.253013028183847,143.65894442778927,20.142362541143815
2024-10-20,115.00149684377196,20,10,2024,6,1,110.2980494133174,128.799775315856,134.1722333518941,139.26871618290687,22.23962439305514,143.01991987751856,20.74868449269534
2024-10-21,130.70980238650043,21,10,2024,0,0,115.00149684377196,147.1496233700732,108.19468445045052,136.92017032811077,22.13647816283516,143.7704238087202,19.832552153497314
2024-10-22,148.55576745159522,22,10,2024,1,0,130.70980238650043,166.24984431693744,111.03457677081552,134.39244506163328,19.020048947061685,145.0211301647462,18.855996451815717
2024-10-23,146.78331582752577,23,10,2024,2,0,148.55576745159522,163.53586866645034,131.83971332785646,131.9992232275012,15.463265800963113,145.51925024806852,18.692448506148796
2024-10-24,143.7222410821069,24,10,2024,3,0,146.78331582752577,144.7808874648177,151.1177501232768,131.84798802997108,15.321953953595024,145.2727332800295,18.664814977439658
2024-10-25,126.75928365165944,25,10,2024,4,0,143.7222410821069,127.86524320498005,156.17996544638865,131.68999380806818,15.375475919063932,144.29204388687188,18.84401650131709
2024-10-26,110.85064817652274,26,10,2024,5,1,126.75928365165944,110.2980494133174,134.6339694158219,131.76893648852607,15.248229275130097,143.49926651222856,19.743183410947303
2024-10-27,123.62378496633484,27,10,2024,6,1,110.85064817652274,115.00149684377196,134.00150664783678,133.00069193460646,13.962013267481327,143.1533424561785,20.00451920098412
2024-10-28,139.44155727560326,28,10,2024,0,0,123.62378496633484,130.70980238650043,111.99269508949908,134.2480854901926,14.1124739357867,144.06830452904862,19.139163317645934
2024-10-29,154.5275908265807,29,10,2024,1,0,139.44155727560326,148.55576745159522,124.67227303903616,135.10120311519051,15.255738971148562,145.06348178863345,18.870154231994487
2024-10-30,158.40237520328307,30,10,2024,2,0,154.5275908265807,146.78331582752577,152.7464576229017,136.76106874029873,17.241482028991456,145.25201237464617,18.97750987247808
2024-10-31,158.29470227125378,31,10,2024,3,0,158.40237520328307,143.7222410821069,160.38709374330315,138.84284891017683,19.01102753351084,145.1822659922445,18.923735946312966
2024-11-01,144.46648387577113,1,11,2024,4,0,158.29470227125378,126.75928365165944,179.3380231235987,141.3724489421928,18.29997993575868,144.01988135065028,17.790435380669308
2024-11-02,129.02172028572133,2,11,2024,5,1,144.46648387577113,110.85064817652274,156.59602089349818,143.96831638636402,14.042353053931713,143.10073799705773,17.83055200024918
2024-11-03,142.4274019055623,3,11,2024,6,1,129.02172028572133,123.62378496633484,140.57921238789106,146.65454737768223,10.962737461610212,143.1623443143134,17.8247313509946
2024-11-04,160.55219757022567,4,11,2024,0,0,142.4274019055623,139.44155727560326,133.8107791907898,149.67035313405682,11.536475054174097,144.05372492696128,18.00864622649764
2024-11-05,166.66249136684343,5,11,2024,1,0,160.55219757022567,154.5275908265807,151.15704486415632,151.4039103540944,13.182342984259476,144.57057314371752,18.436951307418354
2024-11-06,183.8621846169308,6,11,2024,2,0,166.66249136684343,158.40237520328307,161.2086751906773,155.0410259846155,18.049034075889132,145.32569012459265,19.570925193223765
2024-11-07,167.25993980549922,7,11,2024,3,0,183.8621846169308,158.29470227125378,171.3557833703256,156.3217742037934,18.627215841402162,145.18916200576507,19.39658575671461
2024-11-08,163.23706193260756,8,11,2024,4,0,167.25993980549922,144.46648387577113,177.9841816631785,159.00328535477004,17.97581153130509,144.69759134807938,18.711570049316805
2024-11-09,140.9261189987311,9,11,2024,5,1,163.23706193260756,129.02172028572133,167.41678319434115,160.70391374234285,14.980117613801639,143.81456920822572,18.221087858960438
2024-11-10,144.4384020300687,10,11,2024,6,1,140.9261189987311,142.4274019055623,139.79094063392938,160.9911994744152,14.585276805961795,143.96948458809703,18.20544903024518
2024-11-11,154.42363207972787,11,11,2024,0,0,144.4384020300687,160.55219757022567,130.8786775397794,160.1156901186298,14.79840306376878,144.7543164060953,18.128995634272826
2024-11-12,179.26130939390328,12,11,2024,1,0,154.42363207972787,166.66249136684343,128.799775315856,161.91552126535265,16.40617152770913,146.43636754203024,18.921307366674093
2024-11-13,169.99273977360343,13,11,2024,2,0,179.26130939390328,183.8621846169308,147.1496233700732,159.93417200202018,13.97068357561082,147.19780475548123,19.404461486095773
2024-11-14,162.26968209817568,14,11,2024,3,0,169.99273977360343,167.25993980549922,166.24984431693744,159.2212780438311,13.658393062804818,147.06513268152247,19.282933190278456
2024-11-15,144.04949520049036,15,11,2024,4,0,162.26968209817568,163.23706193260756,163.53586866645034,156.48019708210003,14.610338844355113,146.41558689932384,19.03559777241158
2024-11-16,122.90204840052918,16,11,2024,5,1,144.04949520049036,140.9261189987311,144.7808874648177,153.9053298537855,18.796831036264404,145.68629226384755,19.513499858030446
2024-11-17,122.18798528274846,17,11,2024,6,1,122.90204840052918,144.4384020300687,127.86524320498005,150.72669888988258,22.231983352147164,145.4970503331065,19.718737711173972
2024-11-18,131.16953393143902,18,11,2024,0,0,122.18798528274846,154.42363207972787,110.2980494133174,147.4046848686985,23.299254096515195,146.19276648371059,18.779865706216764
2024-11-19,146.97898020373066,19,11,2024,1,0,131.16953393143902,179.26130939390328,115.00149684377196,142.79292355581669,18.679711588587345,147.25868259570916,17.832027403146245
2024-11-20,147.09979273956392,20,11,2024,2,0,146.97898020373066,169.99273977360343,130.70980238650043,139.5225025509539,14.705097161857575,147.80501560747794,17.556470714874756
2024-11-21,148.4215238511387,21,11,2024,3,0,147.09979273956392,162.26968209817568,148.55576745159522,137.5441942299486,11.774278260222703,147.80054082079607,17.556289872251376
2024-11-22,122.31185394107848,22,11,2024,4,0,148.4215238511387,144.04949520049036,146.78331582752577,134.4388169071755,12.609542967107412,146.98482542458117,18.163199600607427
2024-11-23,110.04807831961018,23,11,2024,5,1,122.31185394107848,122.90204840052918,143.7222410821069,132.60253546704422,15.232700776155745,145.86235333249795,19.37206778202817
2024-11-24,123.79098154378804,24,11,2024,6,1,110.04807831961018,122.18798528274846,126.75928365165944,132.831534932907,15.06112312837843,145.7634099289022,19.480279844591518
2024-11-25,143.52337920718432,25,11,2024,0,0,123.79098154378804,131.16953393143902,110.85064817652274,134.5963699722992,15.549787602899407,146.85250096325763,18.341107972310674
2024-11-26,152.8711095407841,26,11,2024,1,0,143.52337920718432,146.97898020373066,123.62378496633484,135.4381027347354,16.464369806851558,147.8274117824059,17.834128341268052
2024-11-27,159.31985144357645,27,11,2024,2,0,152.8711095407841,147.09979273956392,139.44155727560326,137.18382540673718,18.43666145171678,148.49002158800505,17.881034007374762
2024-11-28,157.33269138026415,28,11,2024,3,0,159.31985144357645,148.4215238511387,154.5275908265807,138.45684933946936,19.612112401396246,148.5835249397945,17.920983865438927
2024-11-29,133.90848452426252,29,11,2024,4,0,157.33269138026415,122.31185394107848,158.40237520328307,140.11351085135283,18.478026462050625,147.76706191716045,18.015928635262412
2024-11-30,128.480434761327,30,11,2024,5,1,133.90848452426252,110.04807831961018,158.29470227125378,142.74670462874093,14.326473346594478,146.77325300016292,18.236142536611816
2024-12-01,128.09611200484298,1,12,2024,6,1,128.480434761327,123.79098154378804,144.46648387577113,143.3617232660345,13.442220317545257,146.22757393779864,18.549775894775834
2024-12-02,158.11338491130618,2,12,2024,0,0,128.09611200484298,143.52337920718432,129.02172028572133,145.44600979519478,14.556415302174935,147.19729609198478,18.37891563492728
2024-12-03,181.9048440766252,3,12,2024,1,0,158.11338491130618,152.8711095407841,142.4274019055623,149.5936861574578,20.10401002778087,148.51321083102025,19.40997317955615
2024-12-04,176.89580790726637,4,12,2024,2,0,181.9048440766252,159.31985144357645,160.55219757022567,152.10453708084205,22.47852408238782,149.0579978422549,19.980503889403042
2024-12-05,167.3723857409646,5,12,2024,3,0,176.89580790726637,157.33269138026415,166.66249136684343,153.5387791323707,23.177138603331244,149.08166098805893,20.00248031867643
2024-12-06,150.83898908232848,6,12,2024,4,0,167.3723857409646,133.90848452426252,183.8621846169308,155.9574226406658,21.618163921418112,147.98088780357222,18.900765974346985
2024-12-07,146.00762005486024,7,12,2024,5,1,150.83898908232848,128.480434761327,167.25993980549922,158.46130625402773,18.726975839370315,147.27247714521758,18.548246731702196
2024-12-08,149.14692551936855,8,12,2024,6,1,146.00762005486024,128.09611200484298,163.23706193260756,161.4685653275314,14.175125874005692,146.80280593144292,18.306880283375158
2024-12-09,157.49397740004443,9,12,2024,0,0,149.14692551936855,158.11338491130618,140.9261189987311,161.3800785402083,14.201469791601516,147.3550678781534,18.373265816282498
